"codigo";"ano";"mes";"latitude";"longitude";"mm.sum"
"352690204A";2015;2;-22,536;-47,394;272,2
"352690204A";2015;3;-22,536;-47,394;179,4
"352690205A";2014;12;-22,611;-47,412;397,8
"352690205A";2015;1;-22,611;-47,412;75,8
"352690205A";2015;2;-22,611;-47,412;251
"352690205A";2015;3;-22,611;-47,412;213,4
"352700901A";2014;12;-22,534;-46,651;233,6
"352700901A";2015;1;-22,534;-46,651;54,8
"352700901A";2015;2;-22,534;-46,651;298
"352700901A";2015;3;-22,534;-46,651;185,6
"352840302A";2015;3;-23,427;-47,242;203
"352840303A";2015;3;-23,524;-47,167;188,6
"352850202A";2014;12;-23,32171;-46,58595;63,4
"352850202A";2015;1;-23,32171;-46,58595;183,2
"352850202A";2015;2;-23,32171;-46,58595;49
"352850202A";2015;3;-23,32171;-46,58595;125,6
"352850203A";2014;12;-23,3394;-46,6007;144,4
"352850203A";2015;1;-23,3394;-46,6007;241,2
"352850203A";2015;2;-23,3394;-46,6007;195
"352850203A";2015;3;-23,3394;-46,6007;239,6
"352850204A";2014;12;-23,37046;-46,61099;35,8
"352850204A";2015;1;-23,37046;-46,61099;130,2
"352850204A";2015;2;-23,37046;-46,61099;158
"352850204A";2015;3;-23,37046;-46,61099;157,4
"352900501A";2014;12;-22,23;-49,922;253,464174657
"352900501A";2015;1;-22,23;-49,922;116,221753750028
"352900501A";2015;2;-22,23;-49,922;188,120219720333
"352900501A";2015;3;-22,23;-49,922;62,2791461017628
"352900502A";2014;12;-22,25;-49,932;296,8
"352900502A";2015;1;-22,25;-49,932;101,6
"352900502A";2015;2;-22,25;-49,932;233,4
"352900502A";2015;3;-22,25;-49,932;189
"352900503A";2014;12;-22,196;-49,929;277
"352900503A";2015;1;-22,196;-49,929;83,4
"352900503A";2015;2;-22,196;-49,929;213,4
"352900503A";2015;3;-22,196;-49,929;169,2
"352900504A";2014;12;-22,228;-49,967;305
"352900504A";2015;1;-22,228;-49,967;111,4
"352900504A";2015;2;-22,228;-49,967;230,4
"352900504A";2015;3;-22,228;-49,967;196,4
"352940103A";2013;11;-23,657;-46,425;0,2
"352940103A";2013;12;-23,657;-46,425;25,657333067
"352940103A";2014;1;-23,657;-46,425;142,032693556
"352940103A";2014;2;-23,657;-46,425;104,630522513
"352940103A";2014;3;-23,657;-46,425;214,11703467
"352940103A";2014;4;-23,657;-46,425;74,600586295
"352940103A";2014;5;-23,657;-46,425;52,628517386
"352940103A";2014;6;-23,657;-46,425;18,41344035
"352940103A";2014;7;-23,657;-46,425;31,32326474
"352940103A";2014;8;-23,657;-46,425;28,7470634541185
"352940103A";2014;9;-23,657;-46,425;114,208514720295
"352940103A";2014;10;-23,657;-46,425;23,8489168862727
"352940103A";2014;11;-23,657;-46,425;82,7374382347873
"352940103A";2014;12;-23,657;-46,425;259,789775121
"352940103A";2015;1;-23,657;-46,425;212,345638154809
"352940103A";2015;2;-23,657;-46,425;247,772188792024
"352940103A";2015;3;-23,657;-46,425;188,479039704851
"352940104A";2013;11;-23,656;-46,464;78,374045141
"352940104A";2013;12;-23,656;-46,464;149,166463221
"352940104A";2014;1;-23,656;-46,464;183,02476241
"352940104A";2014;2;-23,656;-46,464;111,776803083
"352940104A";2014;3;-23,656;-46,464;262,107665161
"352940104A";2014;4;-23,656;-46,464;81,871233441
"352940104A";2014;5;-23,656;-46,464;50,661525187
"352940104A";2014;6;-23,656;-46,464;0,6
"352940104A";2014;8;-23,656;-46,464;0
"352940104A";2014;9;-23,656;-46,464;0,2
"352940104A";2015;1;-23,656;-46,464;99,9963088400001
"352940104A";2015;2;-23,656;-46,464;234,11253562454
"352940104A";2015;3;-23,656;-46,464;181,722317196042
"352940105A";2013;11;-23,654;-46,49;117,268809534
"352940105A";2013;12;-23,654;-46,49;127,240156554
"352940105A";2014;1;-23,654;-46,49;187,839692574
"352940105A";2014;2;-23,654;-46,49;82,78160407
"352940105A";2014;3;-23,654;-46,49;248,572327195
"352940105A";2014;4;-23,654;-46,49;58,826868801
"352940105A";2014;5;-23,654;-46,49;49,018975104
"352940105A";2014;6;-23,654;-46,49;18,548337144
"352940105A";2014;7;-23,654;-46,49;25,193194349
"352940105A";2014;8;-23,654;-46,49;28,4740541357901
"352940105A";2014;9;-23,654;-46,49;96,4637960834335
"352940105A";2014;10;-23,654;-46,49;12,1133607165495
"352940105A";2014;11;-23,654;-46,49;93,5925999733973
"352940105A";2014;12;-23,654;-46,49;236,11281109
"352940105A";2015;1;-23,654;-46,49;238,558460698617
"352940105A";2015;2;-23,654;-46,49;284,102786187175
"352940105A";2015;3;-23,654;-46,49;260,478981180823
"352940106A";2013;11;-23,688;-46,465;214,500554202
"352940106A";2013;12;-23,688;-46,465;94,296824295
"352940106A";2014;1;-23,688;-46,465;201,599995332
"352940106A";2014;2;-23,688;-46,465;128,584485081
"352940106A";2014;3;-23,688;-46,465;221,476335741
"352940106A";2014;4;-23,688;-46,465;72,877975581
"352940106A";2014;5;-23,688;-46,465;55,853623061
"352940106A";2014;6;-23,688;-46,465;30,022505775
"352940106A";2014;7;-23,688;-46,465;35,66092215
"352940106A";2014;8;-23,688;-46,465;42,9267500032961
"352940106A";2014;9;-23,688;-46,465;85,7747510394859
"352940106A";2014;10;-23,688;-46,465;24,2356637030869
"352940106A";2014;11;-23,688;-46,465;109,143069741566
"352940106A";2014;12;-23,688;-46,465;261,589010936
"352940106A";2015;1;-23,688;-46,465;171,415108150816
"352940106A";2015;2;-23,688;-46,465;216,457432864987
"352940106A";2015;3;-23,688;-46,465;266,164284464711
"352940107A";2013;11;-23,699;-46,484;164,362032692
"352940107A";2013;12;-23,699;-46,484;81,281111205
"352940107A";2014;1;-23,699;-46,484;278,549403844
"352940107A";2014;2;-23,699;-46,484;120,088984386
"352940107A";2014;3;-23,699;-46,484;241,028240215
"352940107A";2014;4;-23,699;-46,484;68,271274406
"352940107A";2014;5;-23,699;-46,484;59,785890112
"352940107A";2014;6;-23,699;-46,484;33,774607059
"352940107A";2014;7;-23,699;-46,484;43,574747615
"352940107A";2014;8;-23,699;-46,484;47,1174127680341
"352940107A";2014;9;-23,699;-46,484;96,8082817238874
"352940107A";2014;10;-23,699;-46,484;25,72314
"352940107A";2014;11;-23,699;-46,484;86,31216
"352940107A";2014;12;-23,699;-46,484;23
"352940107A";2015;1;-23,699;-46,484;45,1789636414022
"352940107A";2015;2;-23,699;-46,484;232,313000503127
"352940107A";2015;3;-23,699;-46,484;206,233973996232
"352940108A";2013;11;-23,687;-46,447;39,467141846
"352940108A";2013;12;-23,687;-46,447;56,522943478
"352940108A";2014;1;-23,687;-46,447;204,233911215
"352940108A";2014;2;-23,687;-46,447;106,761696442
"352940108A";2014;3;-23,687;-46,447;236,397504552
"352940108A";2014;4;-23,687;-46,447;48,483840885
"352940108A";2014;5;-23,687;-46,447;54,645464441
"352940108A";2014;6;-23,687;-46,447;26,672735269
"352940108A";2014;7;-23,687;-46,447;34,914771022
"352940108A";2014;8;-23,687;-46,447;37,5965113279371
"352940108A";2014;9;-23,687;-46,447;82,1737895679136
"352940108A";2014;10;-23,687;-46,447;22,2454705834738
"352940108A";2014;11;-23,687;-46,447;88,7074236626816
"352940108A";2014;12;-23,687;-46,447;237,70652464
"352940108A";2015;1;-23,687;-46,447;137,182812761201
"352940108A";2015;2;-23,687;-46,447;204,721434189914
"352940108A";2015;3;-23,687;-46,447;238,651683412508
"352940109A";2013;9;-23,646;-46,454;0,2
"352940109A";2013;12;-23,646;-46,454;48,786035267
"352940109A";2014;1;-23,646;-46,454;196,428720514
"352940109A";2014;2;-23,646;-46,454;96,194259188
"352940109A";2014;3;-23,646;-46,454;241,587114266
"352940109A";2014;4;-23,646;-46,454;86,515132527
"352940109A";2014;5;-23,646;-46,454;50,646568001
"352940109A";2014;6;-23,646;-46,454;20,188003674
"352940109A";2014;7;-23,646;-46,454;34,089101865
"352940109A";2014;8;-23,646;-46,454;29,9020447761007
"352940109A";2014;9;-23,646;-46,454;101,761657072341
"352940109A";2014;10;-23,646;-46,454;17,8902
"352940109A";2014;11;-23,646;-46,454;96,8396282221012
"352940109A";2014;12;-23,646;-46,454;219,866877596
"352940109A";2015;1;-23,646;-46,454;206,914440355368
"352940109A";2015;2;-23,646;-46,454;284,671046499486
"352940109A";2015;3;-23,646;-46,454;241,795784047801
"352940110A";2013;12;-23,648;-46,444;33,525014663
"352940110A";2014;1;-23,648;-46,444;182,035432113
"352940110A";2014;2;-23,648;-46,444;98,262920153
"352940110A";2014;3;-23,648;-46,444;209,459892685
"352940110A";2014;4;-23,648;-46,444;73,116174599
"352940110A";2014;5;-23,648;-46,444;48,629876668
"352940110A";2014;6;-23,648;-46,444;18,974133906
"352940110A";2014;7;-23,648;-46,444;29,161705167
"352940110A";2014;8;-23,648;-46,444;27,4955003816484
"352940110A";2014;9;-23,648;-46,444;102,306741270972
"352940110A";2014;10;-23,648;-46,444;17,8540011503623
"352940110A";2014;11;-23,648;-46,444;84,9791125315568
"352940110A";2014;12;-23,648;-46,444;226,624449697
"352940110A";2015;1;-23,648;-46,444;232,956660806564
"352940110A";2015;2;-23,648;-46,444;267,148287460864
"352940110A";2015;3;-23,648;-46,444;210,966548117686
"352990601A";2013;12;-24,283;-47,456;31,769706441
"352990601A";2014;1;-24,283;-47,456;109,020587711
"352990601A";2014;2;-24,283;-47,456;612,069803328
"352990601A";2014;3;-24,283;-47,456;63,869373706
"352990601A";2014;4;-24,283;-47,456;110,652891326
"352990601A";2014;5;-24,283;-47,456;81,590841254
"352990601A";2014;6;-24,283;-47,456;56,750027116
"352990601A";2014;7;-24,283;-47,456;64,60361068
"352990601A";2014;8;-24,283;-47,456;51,0199799731139
"352990601A";2014;9;-24,283;-47,456;80,616336194879
"352990601A";2014;10;-24,283;-47,456;12,1492734761129
"352990601A";2014;11;-24,283;-47,456;78,20875124124
"352990601A";2014;12;-24,283;-47,456;175,3787341
"352990601A";2015;1;-24,283;-47,456;94,6973389457008
"352990601A";2015;2;-24,283;-47,456;134,940560605097
"352990601A";2015;3;-24,283;-47,456;183,133227707669
"352990602A";2014;11;-24,28;-47,451;110,663587711045
"352990602A";2014;12;-24,28;-47,451;202,897622202
"352990602A";2015;1;-24,28;-47,451;144,439431566581
"352990602A";2015;2;-24,28;-47,451;185,41574883434
"352990602A";2015;3;-24,28;-47,451;220,795024443249
"353060701A";2014;12;-23,482764;-46,085967;0
"353060701A";2015;1;-23,482764;-46,085967;0
"353060704A";2014;12;-23,55061;-46,24632;174,8
"353060704A";2015;1;-23,55061;-46,24632;69,2
"353060704A";2015;2;-23,55061;-46,24632;414,4
"353060704A";2015;3;-23,55061;-46,24632;179,2
"353110001A";2013;11;-24,128;-46,691;199,15832662
"353110001A";2013;12;-24,128;-46,691;198,869606074
"353110001A";2014;1;-24,128;-46,691;122,614413228
"353110001A";2014;2;-24,128;-46,691;317,428809752
"353110001A";2014;3;-24,128;-46,691;316,237051884
"353110001A";2014;4;-24,128;-46,691;205,643741158
"353110001A";2014;5;-24,128;-46,691;204,729206266
"353110001A";2014;6;-24,128;-46,691;84,14891799
"353110001A";2014;7;-24,128;-46,691;250,37410471
"353110001A";2014;8;-24,128;-46,691;85,1035092775274
"353110001A";2014;9;-24,128;-46,691;98,4573522940768
"353110001A";2014;10;-24,128;-46,691;34,7626572954252
"353110001A";2014;11;-24,128;-46,691;121,333983646029
"353110001A";2014;12;-24,128;-46,691;303,300313984
"353110001A";2015;1;-24,128;-46,691;290,185726654938
"353110001A";2015;2;-24,128;-46,691;215,370313002981
"353110001A";2015;3;-24,128;-46,691;371,604006030526
"353110002A";2013;10;-24,083;-46,717;7,46092
"353110002A";2013;11;-24,083;-46,717;302,674152088
"353110002A";2013;12;-24,083;-46,717;277,386696504
"353110002A";2014;1;-24,083;-46,717;181,598528399
"353110002A";2014;2;-24,083;-46,717;249,695855844
"353110002A";2014;9;-24,083;-46,717;0,4
"353110002A";2014;10;-24,083;-46,717;38,3329845562354
"353110002A";2014;11;-24,083;-46,717;5,54133253209739
"353110003A";2013;10;-24,101;-46,635;4,9085
"353110003A";2013;11;-24,101;-46,635;206,972298574
"353110003A";2013;12;-24,101;-46,635;201,721652756
"353110003A";2014;1;-24,101;-46,635;148,286778311
"353110003A";2014;2;-24,101;-46,635;225,334879287
"353110003A";2014;3;-24,101;-46,635;153,673218035
"353110003A";2014;9;-24,101;-46,635;0,2
"353110003A";2014;10;-24,101;-46,635;25,7313111681105
"353110003A";2014;11;-24,101;-46,635;103,017386607302
"353110003A";2014;12;-24,101;-46,635;318,835075633
"353110003A";2015;1;-24,101;-46,635;292,776377547036
"353110003A";2015;2;-24,101;-46,635;233,057286848978
"353110003A";2015;3;-24,101;-46,635;411,52713318901
"353110004A";2013;11;-24,113;-46,662;160,12136
"353110004A";2013;12;-24,113;-46,662;197,094415797
"353110004A";2014;1;-24,113;-46,662;120,517914699
"353110004A";2014;2;-24,113;-46,662;235,668306728
"353110004A";2014;3;-24,113;-46,662;303,344134051
"353110004A";2014;4;-24,113;-46,662;200,587943001
"353110004A";2014;5;-24,113;-46,662;216,58907565
"353110004A";2014;6;-24,113;-46,662;100,323972789
"353110004A";2014;7;-24,113;-46,662;278,136544345
"353110004A";2014;8;-24,113;-46,662;92,1379774888314
"353110004A";2014;9;-24,113;-46,662;95,2277517759135
"353110004A";2014;10;-24,113;-46,662;25,3141482278938
"353110004A";2014;11;-24,113;-46,662;118,733968732916
"353110004A";2014;12;-24,113;-46,662;320,253640099
"353110004A";2015;1;-24,113;-46,662;291,176740648526
"353110004A";2015;2;-24,113;-46,662;259,018768138881
"353110004A";2015;3;-24,113;-46,662;365,923467102156
"353180301A";2014;12;-22,905;-47,343;338,581983424
"353180301A";2015;1;-22,905;-47,343;61,9951081100528
"353180301A";2015;2;-22,905;-47,343;235,587433820118
"353180301A";2015;3;-22,905;-47,343;175,216755392212
"353180302A";2014;12;-23,012;-47,306;211,4
"353180302A";2015;1;-23,012;-47,306;73,4
"353180302A";2015;2;-23,012;-47,306;175,6
"353180302A";2015;3;-23,012;-47,306;155,8
"353180303A";2014;12;-22,952;-47,31;261,2
"353180303A";2015;1;-22,952;-47,31;0
"353180304A";2014;12;-22,912;-47,246;279,6
"353180304A";2015;1;-22,912;-47,246;122
"353180304A";2015;2;-22,912;-47,246;301,6
"353180304A";2015;3;-22,912;-47,246;173,4
"353200901A";2014;12;-22,872;-46,791;35,4
"353240501A";2015;3;-23,174;-46,398;175,8
"353340301A";2015;1;-22,773;-47,292;97,6
"353340301A";2015;2;-22,773;-47,292;179,6
"353340301A";2015;3;-22,773;-47,292;181
"353440101A";2014;8;-23,532;-46,777;17,1674351828815
"353440101A";2014;9;-23,532;-46,777;62,9138780954118
"353440101A";2014;10;-23,532;-46,777;14,3343867252951
"353440101A";2014;11;-23,532;-46,777;186,060736295004
"353440101A";2014;12;-23,532;-46,777;179,948274551
"353440101A";2015;1;-23,532;-46,777;174,009938199562
"353440101A";2015;2;-23,532;-46,777;214,094046536081
"353440101A";2015;3;-23,532;-46,777;148,785321201126
"353440103A";2014;12;-23,507;-46,776;187,4
"353440103A";2015;1;-23,507;-46,776;165,6
"353440103A";2015;2;-23,507;-46,776;161,2
"353440103A";2015;3;-23,507;-46,776;159,4
"353440104A";2015;1;-23,524;-46,811;161,2
"353440104A";2015;2;-23,524;-46,811;247,8
"353440104A";2015;3;-23,524;-46,811;185,6
"353440105A";2014;12;-23,475;-46,779;216,8
"353440105A";2015;1;-23,475;-46,779;153
"353440105A";2015;2;-23,475;-46,779;175,8
"353440105A";2015;3;-23,475;-46,779;217,6
"353490601A";2014;12;-21,565;-51,267;100,4
"353490601A";2015;1;-21,565;-51,267;198,8
"353490601A";2015;2;-21,565;-51,267;179,8
"353490601A";2015;3;-21,565;-51,267;208,4
"353600001A";2014;12;-21,781;-50,794;153,4
"353600001A";2015;1;-21,781;-50,794;36,4
"353600001A";2015;2;-21,781;-50,794;247
"353600001A";2015;3;-21,781;-50,794;174
"353620801A";2013;11;-24,714;-47,881;0,2
"353620801A";2013;12;-24,714;-47,881;23,833852463
"353620801A";2014;1;-24,714;-47,881;65,448908207
"353620801A";2014;2;-24,714;-47,881;235,982048231
"353620801A";2014;3;-24,714;-47,881;93,137652434
"353620801A";2014;4;-24,714;-47,881;146,734897348
"353620801A";2014;5;-24,714;-47,881;50,469691779
"353620801A";2014;6;-24,714;-47,881;77,111421686
"353620801A";2014;7;-24,714;-47,881;29,936769451
"353620801A";2014;8;-24,714;-47,881;57,9608412202707
"353620801A";2014;9;-24,714;-47,881;131,620021365675
"353620801A";2014;10;-24,714;-47,881;20,3736624619516
"353620801A";2014;11;-24,714;-47,881;166,554674312841
"353620801A";2014;12;-24,714;-47,881;140,878451584
"353620801A";2015;1;-24,714;-47,881;139,854065085171
"353620801A";2015;2;-24,714;-47,881;233,268197289778
"353620801A";2015;3;-24,714;-47,881;289,503665362834
"353650501A";2015;1;-22,736;-47,175;39,8
"353710702A";2014;12;-22,743;-46,895;2,598210994
"353710703A";2014;12;-22,741;-46,924;115
"353710703A";2015;1;-22,741;-46,924;24,2
"353710704A";2014;12;-22,726;-46,9;36,6
"353720601A";2013;12;-24,275;-47,232;39,286976707
"353720601A";2014;1;-24,275;-47,232;92,150257642
"353720601A";2014;2;-24,275;-47,232;450,265830994
"353720601A";2014;3;-24,275;-47,232;138,068548788
"353720601A";2014;4;-24,275;-47,232;128,934127632
"353720601A";2014;5;-24,275;-47,232;122,750829157
"353720601A";2014;6;-24,275;-47,232;72,421419644
"353720601A";2014;7;-24,275;-47,232;106,66975636
"353720601A";2014;8;-24,275;-47,232;63,6099378479879
"353720601A";2014;9;-24,275;-47,232;113,158471575408
"353720601A";2014;10;-24,275;-47,232;29,6511631664566
"353720601A";2014;11;-24,275;-47,232;77,5067333786868
"353720601A";2014;12;-24,275;-47,232;105,463637398
"353720601A";2015;1;-24,275;-47,232;119,184299967343
"353720601A";2015;2;-24,275;-47,232;116,99268
"353720601A";2015;3;-24,275;-47,232;197,38536
"353720602A";2013;11;-24,275;-47,24;0,2
"353720602A";2013;12;-24,275;-47,24;67,603397727
"353720602A";2014;1;-24,275;-47,24;93,573374871
"353720602A";2014;2;-24,275;-47,24;428,256382573
"353720602A";2014;3;-24,275;-47,24;135,83766755
"353720602A";2014;4;-24,275;-47,24;122,644826279
"353720602A";2014;5;-24,275;-47,24;112,946572127
"353720602A";2014;6;-24,275;-47,24;71,074403955
"353720602A";2014;7;-24,275;-47,24;102,609481259
"353720602A";2014;8;-24,275;-47,24;65,4218914073938
"353720602A";2014;9;-24,275;-47,24;112,658574318455
"353720602A";2014;10;-24,275;-47,24;28,4788423230139
"353720602A";2014;11;-24,275;-47,24;85,0009546525251
"353720602A";2014;12;-24,275;-47,24;221,682424316
"353720602A";2015;1;-24,275;-47,24;128,066387717117
"353720602A";2015;2;-24,275;-47,24;199,717905886404
"353720602A";2015;3;-24,275;-47,24;302,843423252081
"353760201A";2013;12;-24,324;-47,016;50,613421938
"353760201A";2014;1;-24,324;-47,016;57,265514711
"353760201A";2014;10;-24,324;-47,016;28,9937780744532
"353760201A";2014;11;-24,324;-47,016;89,4559645868932
"353760201A";2014;12;-24,324;-47,016;234,564430837
"353760201A";2015;1;-24,324;-47,016;232,57612324002
"353760201A";2015;2;-24,324;-47,016;257,889143099589
"353760201A";2015;3;-24,324;-47,016;307,273751006493
"353760202A";2014;4;-24,32;-47,002;283,834277876
"353760202A";2014;5;-24,32;-47,002;251,913350155
"353760202A";2014;6;-24,32;-47,002;107,83907206
"353760202A";2014;7;-24,36;-47,018;33,919899304
"353760202A";2014;8;-24,36;-47,018;49,0543331868311
"353760202A";2014;9;-24,36;-47,018;11,7017978001581
"353760202A";2014;10;-24,36;-47,018;23,1131761349849
"353760202A";2014;11;-24,36;-47,018;94,3382335666283
"353760202A";2014;12;-24,36;-47,018;224,860335668
"353760202A";2015;1;-24,36;-47,018;248,278586548113
"353760202A";2015;2;-24,36;-47,018;260,932873797856
"353760202A";2015;3;-24,36;-47,018;363,813333567267
"353760203A";2013;10;-24,268;-46,961;0,2
"353760203A";2013;12;-24,268;-46,961;27,841167802
"353760203A";2014;1;-24,268;-46,961;29,640666621
"353760203A";2014;10;-24,268;-46,961;19,7543868683635
"353760203A";2014;11;-24,268;-46,961;55,1184673832572
"353760203A";2014;12;-24,268;-46,961;214,261350152
"353760203A";2015;1;-24,268;-46,961;237,065259008315
"353760203A";2015;2;-24,268;-46,961;280,304482898897
"353760203A";2015;3;-24,268;-46,961;389,840029622989
"353820401A";2014;12;-22,785;-46,592;184,4
"353820401A";2015;1;-22,785;-46,592;143,6
"353820401A";2015;2;-22,785;-46,592;196,8
"353820401A";2015;3;-22,785;-46,592;126
